company,job_tittle,role_family,experiance,exp_min,exp_mid,exp_max,exp_bucket,location,primary_city,metro,location_level,salary,salary_clean,salary_min,salary_mid,salary_max,salary_bucket,skills,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_machine_learning,has_pandas,has_numpy,has_spark,has_aws,has_statistics,job_detail
legato,nlp,aiml,5-8,5,6.5,8,mid (6–8),"gurugram, bengaluru",delhi ncr,delhi ncr,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,python,1,1,0,0,0,0,0,0,0,1,0,"['Role: NLP / DL Engineering / Architect', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Electronics, Applied Electronics And Instrumentation, Computer Science Engineering, Electronics And Communication, Data Science, Electronics And Communication Engineering, Artificial Intelligence, Computer Engineering, Artificial Intelligence And Data Science, Engineering Physics, Robotics And Automation, Medical Electronics, Electrical, Electronics/Telecommunication, Mechanical, Artificial Intelligence And Machine Learning, ECE, Electrical and Electronics, Information Science, Information Technology, Computer Science, Electronic And Communication Engineering, Cyber Security, Electronics And Computer Engineering, Computers, Electronics And Instrumentation Engineering, Electronics Engineering', 'PG: MCA in Any Specialization, M.Tech in Any Specialization']"
legato,nlp,aiml,5-8,5,6.5,8,mid (6–8),"gurugram, bengaluru",delhi ncr,delhi ncr,city,15L_to_25L,15l_to_25l,15.0,20.0,25.0,15-25 LPA,sql,1,1,0,0,0,0,0,0,0,1,0,"['Role: NLP / DL Engineering / Architect', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Electronics, Applied Electronics And Instrumentation, Computer Science Engineering, Electronics And Communication, Data Science, Electronics And Communication Engineering, Artificial Intelligence, Computer Engineering, Artificial Intelligence And Data Science, Engineering Physics, Robotics And Automation, Medical Electronics, Electrical, Electronics/Telecommunication, Mechanical, Artificial Intelligence And Machine Learning, ECE, Electrical and Electronics, Information Science, Information Technology, Computer Science, Electronic And Communication Engineering, Cyber Security, Electronics And Computer Engineering, Computers, Electronics And Instrumentation Engineering, Electronics Engineering', 'PG: MCA in Any Specialization, M.Tech in Any Specialization']"
netapp,machine learning engineer,aiml,5-8,5,6.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,25L_to_50L,25l_to_50l,25.0,37.5,50.0,25-50 LPA,python,1,1,0,0,0,1,0,0,0,1,0,"['Role: Machine Learning Engineer', 'Industry Type: Software Product', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'PG: Any Postgraduate']"
netapp,machine learning engineer,aiml,5-8,5,6.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,25L_to_50L,25l_to_50l,25.0,37.5,50.0,25-50 LPA,machine learning,1,1,0,0,0,1,0,0,0,1,0,"['Role: Machine Learning Engineer', 'Industry Type: Software Product', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'PG: Any Postgraduate']"
netapp,machine learning engineer,aiml,5-8,5,6.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,25L_to_50L,25l_to_50l,25.0,37.5,50.0,25-50 LPA,sql,1,1,0,0,0,1,0,0,0,1,0,"['Role: Machine Learning Engineer', 'Industry Type: Software Product', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'PG: Any Postgraduate']"
netapp,machine learning engineer,aiml,5-8,5,6.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,25L_to_50L,25l_to_50l,25.0,37.5,50.0,25-50 LPA,aws,1,1,0,0,0,1,0,0,0,1,0,"['Role: Machine Learning Engineer', 'Industry Type: Software Product', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'PG: Any Postgraduate']"
truminds,nlp,aiml,7-10,7,8.5,10,senior (9–12),"gurugram, bengaluru",delhi ncr,delhi ncr,city,25L_to_50L,25l_to_50l,25.0,37.5,50.0,25-50 LPA,machine learning,1,0,0,0,0,1,0,0,0,0,0,"['Role: NLP / DL Engineering / Architect', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Electronics/Telecommunication, Information Technology, Computers', 'PG: MCA in Computers, MS/M.Sc(Science) in Electronics & Embedded Technology, Computers, Cyber Security Engineering, M.Tech in Electronics/Telecommunication, Computers']"
truminds,nlp,aiml,7-10,7,8.5,10,senior (9–12),"gurugram, bengaluru",delhi ncr,delhi ncr,city,25L_to_50L,25l_to_50l,25.0,37.5,50.0,25-50 LPA,natural language processing,1,0,0,0,0,1,0,0,0,0,0,"['Role: NLP / DL Engineering / Architect', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Electronics/Telecommunication, Information Technology, Computers', 'PG: MCA in Computers, MS/M.Sc(Science) in Electronics & Embedded Technology, Computers, Cyber Security Engineering, M.Tech in Electronics/Telecommunication, Computers']"
truminds,nlp,aiml,7-10,7,8.5,10,senior (9–12),"gurugram, bengaluru",delhi ncr,delhi ncr,city,25L_to_50L,25l_to_50l,25.0,37.5,50.0,25-50 LPA,python,1,0,0,0,0,1,0,0,0,0,0,"['Role: NLP / DL Engineering / Architect', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Electronics/Telecommunication, Information Technology, Computers', 'PG: MCA in Computers, MS/M.Sc(Science) in Electronics & Embedded Technology, Computers, Cyber Security Engineering, M.Tech in Electronics/Telecommunication, Computers']"
kantar,data science & analytics,aiml,0-1,0,0.5,1,entry (0–2),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,python,1,0,1,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Temporary/Contractual', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
kantar,data science & analytics,aiml,0-1,0,0.5,1,entry (0–2),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,power bi,1,0,1,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Temporary/Contractual', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization']"
wipro,data analyst,analytics,0-3,0,1.5,3,entry (0–2),mumbai,mumbai,mumbai,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,excel,0,0,1,0,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ey,business analyst,business analyst,0-1,0,0.5,1,entry (0–2),mumbai,mumbai,mumbai,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,data modeling,0,0,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: Accounting / Auditing', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Sc in Chemistry', 'PG: Any Postgraduate']"
pwc india,data science & machine learning,aiml,2-6,2,4.0,6,junior (3–5),"kolkata, bengaluru, delhi / ncr",kolkata,kolkata,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,machine learning,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Science & Machine Learning - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Any Specialization', 'PG: M.Tech in Any Specialization, MBA/PGDM in Any Specialization, MCA in Any Specialization']"
pwc india,data science & machine learning,aiml,2-6,2,4.0,6,junior (3–5),"kolkata, bengaluru, delhi / ncr",kolkata,kolkata,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,python,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Science & Machine Learning - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: B.Tech/B.E. in Any Specialization', 'PG: M.Tech in Any Specialization, MBA/PGDM in Any Specialization, MCA in Any Specialization']"
hexaware technologies,business analyst,business analyst,1-5,1,3.0,5,junior (3–5),"noida, navi mumbai, bengaluru",delhi ncr,delhi ncr,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
infosys,data science & analytics,aiml,5-8,5,6.5,8,mid (6–8),"ahmedabad, delhi / ncr, mumbai",ahmedabad,ahmedabad,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,python,1,0,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Sc in Computers, BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization, M.Tech in Any Specialization, MS/M.Sc(Science) in Computers']"
apexon,machine learning engineer,aiml,5-7,5,6.0,7,mid (6–8),"pune, ahmedabad, mumbai",pune,pune,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,python,1,0,0,0,0,1,0,0,0,0,0,"['Role: Machine Learning Engineer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
apexon,machine learning engineer,aiml,5-7,5,6.0,7,mid (6–8),"pune, ahmedabad, mumbai",pune,pune,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,machine learning,1,0,0,0,0,1,0,0,0,0,0,"['Role: Machine Learning Engineer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
apexon,machine learning engineer,aiml,5-7,5,6.0,7,mid (6–8),"pune, ahmedabad, mumbai",pune,pune,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,data modeling,1,0,0,0,0,1,0,0,0,0,0,"['Role: Machine Learning Engineer', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Machine Learning', 'UG: Any Graduate']"
infosys,data science & analytics,aiml,5-9,5,7.0,9,mid (6–8),"hyderabad, pune, mumbai",hyderabad,hyderabad,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,machine learning,0,0,0,0,0,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Sc in Computers, B.Tech/B.E. in Any Specialization, BCA in Computers', 'PG: MS/M.Sc(Science) in Computers, MCA in Computers, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"hyderabad, bengaluru, mumbai",hyderabad,hyderabad,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,python,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Sc in Computers, BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization, MS/M.Sc(Science) in Computers, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"hyderabad, bengaluru, mumbai",hyderabad,hyderabad,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,spark,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Sc in Computers, BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization, MS/M.Sc(Science) in Computers, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"hyderabad, bengaluru, mumbai",hyderabad,hyderabad,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,sql,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Sc in Computers, BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization, MS/M.Sc(Science) in Computers, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,8-11,8,9.5,11,senior (9–12),"kolkata, delhi / ncr, mumbai",kolkata,kolkata,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,python,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Sc in Computers, BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MS/M.Sc(Science) in Chemistry, MCA in Any Specialization, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,8-11,8,9.5,11,senior (9–12),"kolkata, delhi / ncr, mumbai",kolkata,kolkata,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,spark,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Sc in Computers, BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MS/M.Sc(Science) in Chemistry, MCA in Any Specialization, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,8-11,8,9.5,11,senior (9–12),"kolkata, delhi / ncr, mumbai",kolkata,kolkata,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,sql,1,1,0,0,0,0,0,0,1,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Sc in Computers, BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MS/M.Sc(Science) in Chemistry, MCA in Any Specialization, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"kolkata, pune, surat",kolkata,kolkata,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,data warehousing,0,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization, BCA in Any Specialization, B.Sc in Computers', 'PG: MS/M.Sc(Science) in Computers, MCA in Any Specialization, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"kolkata, pune, surat",kolkata,kolkata,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization, BCA in Any Specialization, B.Sc in Computers', 'PG: MS/M.Sc(Science) in Computers, MCA in Any Specialization, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"kolkata, delhi / ncr, mumbai",kolkata,kolkata,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,data warehousing,0,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: BCA in Any Specialization, B.Tech/B.E. in Any Specialization, B.Sc in Computers', 'PG: MCA in Any Specialization, MS/M.Sc(Science) in Computers, M.Tech in Any Specialization']"
wipro,data analyst,analytics,1-3,1,2.0,3,entry (0–2),pune,pune,pune,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,data analysis,0,0,1,0,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
wipro,data analyst,analytics,1-3,1,2.0,3,entry (0–2),pune,pune,pune,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,excel,0,0,1,0,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
te connectivity,business analyst,business analyst,3-5,3,4.0,5,junior (3–5),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,power bi,0,1,1,1,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial, Any Graduate', 'PG: Any Postgraduate']"
te connectivity,business analyst,business analyst,3-5,3,4.0,5,junior (3–5),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,sql,0,1,1,1,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial, Any Graduate', 'PG: Any Postgraduate']"
te connectivity,business analyst,business analyst,3-5,3,4.0,5,junior (3–5),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,excel,0,1,1,1,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial, Any Graduate', 'PG: Any Postgraduate']"
te connectivity,business analyst,business analyst,3-5,3,4.0,5,junior (3–5),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,etl,0,1,1,1,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial, Any Graduate', 'PG: Any Postgraduate']"
wipro,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),"hyderabad, chennai, bengaluru",hyderabad,hyderabad,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,etl,0,0,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"hyderabad, chennai, bengaluru",hyderabad,hyderabad,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,aws,0,0,0,0,0,0,0,0,0,1,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization, BCA in Any Specialization, B.Sc in Computers', 'PG: MCA in Any Specialization, MS/M.Sc(Science) in Any Specialization, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"pune, gurugram, chennai",pune,pune,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,machine learning,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization, BCA in Any Specialization, B.Sc in Computers', 'PG: MS/M.Sc(Science) in Chemistry, MCA in Any Specialization, M.Tech in Any Specialization']"
infosys,data science & analytics,aiml,5-10,5,7.5,10,mid (6–8),"pune, gurugram, chennai",pune,pune,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,python,1,0,0,0,0,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization, BCA in Any Specialization, B.Sc in Computers', 'PG: MS/M.Sc(Science) in Chemistry, MCA in Any Specialization, M.Tech in Any Specialization']"
evalueserve,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,data analytics,0,1,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
evalueserve,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,data analysis,0,1,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
evalueserve,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,power bi,0,1,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
evalueserve,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,sql,0,1,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
evalueserve,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,etl,0,1,0,1,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Analytics / KPO / Research', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate']"
citiustech,business intelligence & analytics,analytics,7-12,7,9.5,12,senior (9–12),"pune, chennai",pune,pune,city,0_to_3L,0_to_3l,0.0,1.5,3.0,0-3 LPA,power bi,0,1,0,1,0,0,0,0,0,0,0,"['Role: Business Intelligence & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Any Specialization']"
